Name,Freq,Month,Year,Date,State,url_1,url_2,url_3,internet_revenue,retail_revenue,internet_handle,retail_handle,internet_promo,tier_1_internet_wagers,tier_1_internet_handle,tier_1_internet_revenue,tier_2_internet_wagers,tier_2_internet_handle,tier_2_internet_revenue,tier_1_retail_wagers,tier_1_retail_handle,tier_1_retail_revenue,tier_2_retail_wagers,tier_2_retail_handle,tier_2_retail_revenue,internet_hold,retail_hold,retail_betsize,internet_betsize
BALLY'S PARK PLACE,Monthly,4,2020,2020-04,NJ,Caesars,888.com,Wynn,20095.0,0.0,,,,,,,,,,,,,,,,,,,
BALLY'S PARK PLACE,Monthly,8,2019,2019-08,NJ,Caesars,888.com,Wynn,340832.0,0.0,,,,,,,,,,,,,,,,,,,
BALLY'S PARK PLACE,Monthly,8,2020,2020-08,NJ,Caesars,888.com,Wynn,-41648.0,0.0,,,,,,,,,,,,,,,,,,,
BALLY'S PARK PLACE,Monthly,12,2019,2019-12,NJ,Caesars,888.com,Wynn,64759.0,0.0,,,,,,,,,,,,,,,,,,,
BALLY'S PARK PLACE,Monthly,2,2020,2020-02,NJ,Caesars,888.com,Wynn,34183.0,0.0,,,,,,,,,,,,,,,,,,,
BALLY'S PARK PLACE,Monthly,1,2020,2020-01,NJ,Caesars,888.com,Wynn,491164.0,0.0,,,,,,,,,,,,,,,,,,,
BALLY'S PARK PLACE,Monthly,7,2019,2019-07,NJ,Caesars,888.com,Wynn,236254.0,0.0,,,,,,,,,,,,,,,,,,,
BALLY'S PARK PLACE,Monthly,7,2020,2020-07,NJ,Caesars,888.com,Wynn,357132.0,0.0,,,,,,,,,,,,,,,,,,,
BALLY'S PARK PLACE,Monthly,6,2019,2019-06,NJ,Caesars,888.com,Wynn,26752.0,0.0,,,,,,,,,,,,,,,,,,,
BALLY'S PARK PLACE,Monthly,6,2020,2020-06,NJ,Caesars,888.com,Wynn,43561.0,0.0,,,,,,,,,,,,,,,,,,,
BALLY'S PARK PLACE,Monthly,3,2020,2020-03,NJ,Caesars,888.com,Wynn,44413.0,0.0,,,,,,,,,,,,,,,,,,,
BALLY'S PARK PLACE,Monthly,5,2020,2020-05,NJ,Caesars,888.com,Wynn,107171.0,0.0,,,,,,,,,,,,,,,,,,,
BALLY'S PARK PLACE,Monthly,11,2019,2019-11,NJ,Caesars,888.com,Wynn,455568.0,3.0,,,,,,,,,,,,,,,,,,,
BALLY'S PARK PLACE,Monthly,10,2019,2019-10,NJ,Caesars,888.com,Wynn,536600.0,0.0,,,,,,,,,,,,,,,,,,,
BALLY'S PARK PLACE,Monthly,10,2020,2020-10,NJ,Caesars,888.com,Wynn,395548.0,0.0,,,,,,,,,,,,,,,,,,,
BALLY'S PARK PLACE,Monthly,9,2019,2019-09,NJ,Caesars,888.com,Wynn,486668.0,0.0,,,,,,,,,,,,,,,,,,,
BALLY'S PARK PLACE,Monthly,9,2020,2020-09,NJ,Caesars,888.com,Wynn,244974.0,0.0,,,,,,,,,,,,,,,,,,,
BALLY'S PARK PLACE LLC,Monthly,4,2019,2019-04,NJ,Caesars,888.com,Wynn,270782.0,0.0,,,,,,,,,,,,,,,,,,,
BALLY'S PARK PLACE LLC,Monthly,8,2018,2018-08,NJ,Caesars,888.com,Wynn,0.0,267796.0,,,,,,,,,,,,,,,,,,,
BALLY'S PARK PLACE LLC,Monthly,12,2018,2018-12,NJ,Caesars,888.com,Wynn,108892.0,19862.0,,,,,,,,,,,,,,,,,,,
BALLY'S PARK PLACE LLC,Monthly,2,2019,2019-02,NJ,Caesars,888.com,Wynn,223347.0,-40847.0,,,,,,,,,,,,,,,,,,,
BALLY'S PARK PLACE LLC,Monthly,1,2019,2019-01,NJ,Caesars,888.com,Wynn,262932.0,236370.0,,,,,,,,,,,,,,,,,,,
BALLY'S PARK PLACE LLC,Monthly,3,2019,2019-03,NJ,Caesars,888.com,Wynn,336866.0,233991.0,,,,,,,,,,,,,,,,,,,
BALLY'S PARK PLACE LLC,Monthly,5,2019,2019-05,NJ,Caesars,888.com,Wynn,235674.0,0.0,,,,,,,,,,,,,,,,,,,
BALLY'S PARK PLACE LLC,Monthly,11,2018,2018-11,NJ,Caesars,888.com,Wynn,205046.0,-26557.0,,,,,,,,,,,,,,,,,,,
BALLY'S PARK PLACE LLC,Monthly,10,2018,2018-10,NJ,Caesars,888.com,Wynn,108359.0,303240.0,,,,,,,,,,,,,,,,,,,
BALLY'S PARK PLACE LLC,Monthly,9,2018,2018-09,NJ,Caesars,888.com,Wynn,106463.0,394046.0,,,,,,,,,,,,,,,,,,,
"BALLY'S PARK PLACE, LLC",Monthly,4,2019,2019-04,NJ,none,none,none,0.0,80581.0,,,,,,,,,,,,,,,,,,,
"BALLY'S PARK PLACE, LLC",Monthly,4,2020,2020-04,NJ,none,none,none,0.0,0.0,,,,,,,,,,,,,,,,,,,
"BALLY'S PARK PLACE, LLC",Monthly,8,2019,2019-08,NJ,none,none,none,0.0,278169.0,,,,,,,,,,,,,,,,,,,
"BALLY'S PARK PLACE, LLC",Monthly,8,2020,2020-08,NJ,none,none,none,0.0,-169125.0,,,,,,,,,,,,,,,,,,,
"BALLY'S PARK PLACE, LLC",Monthly,12,2019,2019-12,NJ,none,none,none,0.0,108437.0,,,,,,,,,,,,,,,,,,,
"BALLY'S PARK PLACE, LLC",Monthly,2,2020,2020-02,NJ,none,none,none,0.0,32199.0,,,,,,,,,,,,,,,,,,,
"BALLY'S PARK PLACE, LLC",Monthly,1,2020,2020-01,NJ,none,none,none,0.0,164575.0,,,,,,,,,,,,,,,,,,,
"BALLY'S PARK PLACE, LLC",Monthly,7,2019,2019-07,NJ,none,none,none,0.0,256137.0,,,,,,,,,,,,,,,,,,,
"BALLY'S PARK PLACE, LLC",Monthly,7,2020,2020-07,NJ,none,none,none,0.0,-124801.0,,,,,,,,,,,,,,,,,,,
"BALLY'S PARK PLACE, LLC",Monthly,6,2019,2019-06,NJ,none,none,none,0.0,38061.0,,,,,,,,,,,,,,,,,,,
"BALLY'S PARK PLACE, LLC",Monthly,6,2020,2020-06,NJ,none,none,none,0.0,-4601.0,,,,,,,,,,,,,,,,,,,
"BALLY'S PARK PLACE, LLC",Monthly,3,2020,2020-03,NJ,none,none,none,0.0,-6654.0,,,,,,,,,,,,,,,,,,,
"BALLY'S PARK PLACE, LLC",Monthly,5,2019,2019-05,NJ,none,none,none,0.0,119583.0,,,,,,,,,,,,,,,,,,,
"BALLY'S PARK PLACE, LLC",Monthly,5,2020,2020-05,NJ,none,none,none,0.0,-74367.0,,,,,,,,,,,,,,,,,,,
"BALLY'S PARK PLACE, LLC",Monthly,11,2019,2019-11,NJ,none,none,none,15.0,252781.0,,,,,,,,,,,,,,,,,,,
"BALLY'S PARK PLACE, LLC",Monthly,10,2019,2019-10,NJ,none,none,none,0.0,233745.0,,,,,,,,,,,,,,,,,,,
"BALLY'S PARK PLACE, LLC",Monthly,10,2020,2020-10,NJ,none,none,none,0.0,27232.0,,,,,,,,,,,,,,,,,,,
"BALLY'S PARK PLACE, LLC",Monthly,9,2019,2019-09,NJ,none,none,none,0.0,241703.0,,,,,,,,,,,,,,,,,,,
"BALLY'S PARK PLACE, LLC",Monthly,9,2020,2020-09,NJ,none,none,none,0.0,-83802.0,,,,,,,,,,,,,,,,,,,
Borgata Hotel Casino & Spa,Monthly,4,2019,2019-04,NJ,BetMGM,Borgata,none,-24697.0,49457.0,,,,,,,,,,,,,,,,,,,
Borgata Hotel Casino & Spa,Monthly,4,2020,2020-04,NJ,BetMGM,Borgata,none,93486.0,-15009.0,,,,,,,,,,,,,,,,,,,
Borgata Hotel Casino & Spa,Monthly,8,2018,2018-08,NJ,BetMGM,Borgata,none,49626.0,805526.0,,,,,,,,,,,,,,,,,,,
Borgata Hotel Casino & Spa,Monthly,8,2019,2019-08,NJ,BetMGM,Borgata,none,261312.0,669669.0,,,,,,,,,,,,,,,,,,,
Borgata Hotel Casino & Spa,Monthly,8,2020,2020-08,NJ,BetMGM,Borgata,none,3279970.0,1233097.0,,,,,,,,,,,,,,,,,,,
Borgata Hotel Casino & Spa,Monthly,12,2018,2018-12,NJ,BetMGM,Borgata,none,-22436.0,189677.0,,,,,,,,,,,,,,,,,,,
Borgata Hotel Casino & Spa,Monthly,12,2019,2019-12,NJ,BetMGM,Borgata,none,995096.0,1277103.0,,,,,,,,,,,,,,,,,,,
Borgata Hotel Casino & Spa,Monthly,2,2019,2019-02,NJ,BetMGM,Borgata,none,-40257.0,-715726.0,,,,,,,,,,,,,,,,,,,
Borgata Hotel Casino & Spa,Monthly,2,2020,2020-02,NJ,BetMGM,Borgata,none,1032920.0,-318896.0,,,,,,,,,,,,,,,,,,,
Borgata Hotel Casino & Spa,Monthly,1,2019,2019-01,NJ,BetMGM,Borgata,none,41897.0,635564.0,,,,,,,,,,,,,,,,,,,
Borgata Hotel Casino & Spa,Monthly,1,2020,2020-01,NJ,BetMGM,Borgata,none,2460264.0,723927.0,,,,,,,,,,,,,,,,,,,
Borgata Hotel Casino & Spa,Monthly,7,2019,2019-07,NJ,BetMGM,Borgata,none,163086.0,696392.0,,,,,,,,,,,,,,,,,,,
Borgata Hotel Casino & Spa,Monthly,7,2020,2020-07,NJ,BetMGM,Borgata,none,2303851.0,659699.0,,,,,,,,,,,,,,,,,,,
Borgata Hotel Casino & Spa,Monthly,6,2019,2019-06,NJ,BetMGM,Borgata,none,-32882.0,97131.0,,,,,,,,,,,,,,,,,,,
Borgata Hotel Casino & Spa,Monthly,6,2020,2020-06,NJ,BetMGM,Borgata,none,881435.0,-4132.0,,,,,,,,,,,,,,,,,,,
Borgata Hotel Casino & Spa,Monthly,3,2019,2019-03,NJ,BetMGM,Borgata,none,100886.0,752407.0,,,,,,,,,,,,,,,,,,,
Borgata Hotel Casino & Spa,Monthly,3,2020,2020-03,NJ,BetMGM,Borgata,none,609235.0,-122207.0,,,,,,,,,,,,,,,,,,,
Borgata Hotel Casino & Spa,Monthly,5,2019,2019-05,NJ,BetMGM,Borgata,none,119054.0,50768.0,,,,,,,,,,,,,,,,,,,
Borgata Hotel Casino & Spa,Monthly,5,2020,2020-05,NJ,BetMGM,Borgata,none,701283.0,-6957.0,,,,,,,,,,,,,,,,,,,
Borgata Hotel Casino & Spa,Monthly,11,2018,2018-11,NJ,BetMGM,Borgata,none,194212.0,877835.0,,,,,,,,,,,,,,,,,,,
Borgata Hotel Casino & Spa,Monthly,11,2019,2019-11,NJ,BetMGM,Borgata,none,1343200.0,734243.0,,,,,,,,,,,,,,,,,,,
Borgata Hotel Casino & Spa,Monthly,11,2020,2020-11,NJ,BetMGM,Borgata,none,532437.6666666665,314172.33333333326,,,,,,,,,,,,,,,,,,,
Borgata Hotel Casino & Spa,Monthly,10,2018,2018-10,NJ,BetMGM,Borgata,none,66924.0,120288.0,,,,,,,,,,,,,,,,,,,
Borgata Hotel Casino & Spa,Monthly,10,2019,2019-10,NJ,BetMGM,Borgata,none,1387821.0,458351.0,,,,,,,,,,,,,,,,,,,
Borgata Hotel Casino & Spa,Monthly,10,2020,2020-10,NJ,BetMGM,Borgata,none,3235586.0,1018135.0,,,,,,,,,,,,,,,,,,,
Borgata Hotel Casino & Spa,Monthly,9,2018,2018-09,NJ,BetMGM,Borgata,none,120938.0,2394106.0,,,,,,,,,,,,,,,,,,,
Borgata Hotel Casino & Spa,Monthly,9,2019,2019-09,NJ,BetMGM,Borgata,none,721801.0,756416.0,,,,,,,,,,,,,,,,,,,
Borgata Hotel Casino & Spa,Monthly,9,2020,2020-09,NJ,BetMGM,Borgata,none,3713881.0,348464.0,,,,,,,,,,,,,,,,,,,
DARBY DEVELOPMENT (MONMOUTH PARK),Monthly,4,2019,2019-04,NJ,WilliamHill,SugarHouse,theScore,1791058.0,761316.0,,,,,,,,,,,,,,,,,,,
DARBY DEVELOPMENT (MONMOUTH PARK),Monthly,4,2020,2020-04,NJ,WilliamHill,SugarHouse,theScore,185627.0,-3529.0,,,,,,,,,,,,,,,,,,,
DARBY DEVELOPMENT (MONMOUTH PARK),Monthly,8,2019,2019-08,NJ,WilliamHill,SugarHouse,theScore,1388662.0,697075.0,,,,,,,,,,,,,,,,,,,
DARBY DEVELOPMENT (MONMOUTH PARK),Monthly,8,2020,2020-08,NJ,WilliamHill,SugarHouse,theScore,1677896.0,186156.0,,,,,,,,,,,,,,,,,,,
DARBY DEVELOPMENT (MONMOUTH PARK),Monthly,12,2019,2019-12,NJ,WilliamHill,SugarHouse,theScore,1939962.0,617410.0,,,,,,,,,,,,,,,,,,,
DARBY DEVELOPMENT (MONMOUTH PARK),Monthly,2,2020,2020-02,NJ,WilliamHill,SugarHouse,theScore,1288603.0,-51888.0,,,,,,,,,,,,,,,,,,,
DARBY DEVELOPMENT (MONMOUTH PARK),Monthly,1,2020,2020-01,NJ,WilliamHill,SugarHouse,theScore,2799094.0,883716.0,,,,,,,,,,,,,,,,,,,
DARBY DEVELOPMENT (MONMOUTH PARK),Monthly,7,2019,2019-07,NJ,WilliamHill,SugarHouse,theScore,1650179.0,321694.0,,,,,,,,,,,,,,,,,,,
DARBY DEVELOPMENT (MONMOUTH PARK),Monthly,7,2020,2020-07,NJ,WilliamHill,SugarHouse,theScore,1599710.0,99049.0,,,,,,,,,,,,,,,,,,,
DARBY DEVELOPMENT (MONMOUTH PARK),Monthly,6,2019,2019-06,NJ,WilliamHill,SugarHouse,theScore,718131.0,527588.0,,,,,,,,,,,,,,,,,,,
DARBY DEVELOPMENT (MONMOUTH PARK),Monthly,6,2020,2020-06,NJ,WilliamHill,SugarHouse,theScore,593548.0,-9416.0,,,,,,,,,,,,,,,,,,,
DARBY DEVELOPMENT (MONMOUTH PARK),Monthly,3,2019,2019-03,NJ,WilliamHill,SugarHouse,theScore,1669750.0,986251.0,,,,,,,,,,,,,,,,,,,
DARBY DEVELOPMENT (MONMOUTH PARK),Monthly,3,2020,2020-03,NJ,WilliamHill,SugarHouse,theScore,849236.0,-196.0,,,,,,,,,,,,,,,,,,,
DARBY DEVELOPMENT (MONMOUTH PARK),Monthly,5,2020,2020-05,NJ,WilliamHill,SugarHouse,theScore,466142.0,-5669.0,,,,,,,,,,,,,,,,,,,
DARBY DEVELOPMENT (MONMOUTH PARK),Monthly,11,2019,2019-11,NJ,WilliamHill,SugarHouse,theScore,1861370.0,664471.0,,,,,,,,,,,,,,,,,,,
DARBY DEVELOPMENT (MONMOUTH PARK),Monthly,11,2020,2020-11,NJ,WilliamHill,SugarHouse,theScore,1884965.0,1251810.0,,,,,,,,,,,,,,,,,,,
DARBY DEVELOPMENT (MONMOUTH PARK),Monthly,10,2019,2019-10,NJ,WilliamHill,SugarHouse,theScore,1666410.0,1175581.0,,,,,,,,,,,,,,,,,,,
DARBY DEVELOPMENT (MONMOUTH PARK),Monthly,10,2020,2020-10,NJ,WilliamHill,SugarHouse,theScore,3136786.0,923265.0,,,,,,,,,,,,,,,,,,,
DARBY DEVELOPMENT (MONMOUTH PARK),Monthly,9,2019,2019-09,NJ,WilliamHill,SugarHouse,theScore,2364466.0,996844.0,,,,,,,,,,,,,,,,,,,
DARBY DEVELOPMENT (MONMOUTH PARK),Monthly,9,2020,2020-09,NJ,WilliamHill,SugarHouse,theScore,2333862.0,1149811.0,,,,,,,,,,,,,,,,,,,
"FR PARK RACING, LP (FREEHOLD RACEWAY)",Monthly,11,2020,2020-11,NJ,none,none,none,0.0,143989.0,,,,,,,,,,,,,,,,,,,
"FR PARK RACING, LP (FREEHOLD RACEWAY)",Monthly,10,2020,2020-10,NJ,none,none,none,0.0,107279.0,,,,,,,,,,,,,,,,,,,
"FR PARK RACING, LP (FREEHOLD RACEWAY)",Monthly,9,2020,2020-09,NJ,none,none,none,0.0,-44585.0,,,,,,,,,,,,,,,,,,,
GOLDEN NUGGET,Monthly,4,2019,2019-04,NJ,goldennuggettcasino,BetAmerica,none,39392.0,-176.0,,,,,,,,,,,,,,,,,,,
GOLDEN NUGGET,Monthly,4,2020,2020-04,NJ,goldennuggettcasino,BetAmerica,none,-5507.0,-3590.0,,,,,,,,,,,,,,,,,,,
GOLDEN NUGGET,Monthly,8,2018,2018-08,NJ,goldennuggettcasino,BetAmerica,none,103324.0,111785.0,,,,,,,,,,,,,,,,,,,
GOLDEN NUGGET,Monthly,8,2019,2019-08,NJ,goldennuggettcasino,BetAmerica,none,181427.0,263030.0,,,,,,,,,,,,,,,,,,,
GOLDEN NUGGET,Monthly,8,2020,2020-08,NJ,goldennuggettcasino,BetAmerica,none,41851.0,50363.0,,,,,,,,,,,,,,,,,,,
GOLDEN NUGGET,Monthly,12,2018,2018-12,NJ,goldennuggettcasino,BetAmerica,none,0.0,82532.0,,,,,,,,,,,,,,,,,,,
GOLDEN NUGGET,Monthly,12,2019,2019-12,NJ,goldennuggettcasino,BetAmerica,none,102524.0,66306.0,,,,,,,,,,,,,,,,,,,
GOLDEN NUGGET,Monthly,2,2019,2019-02,NJ,goldennuggettcasino,BetAmerica,none,34026.0,-159288.0,,,,,,,,,,,,,,,,,,,
GOLDEN NUGGET,Monthly,2,2020,2020-02,NJ,goldennuggettcasino,BetAmerica,none,-308997.0,-135314.0,,,,,,,,,,,,,,,,,,,
GOLDEN NUGGET,Monthly,1,2019,2019-01,NJ,goldennuggettcasino,BetAmerica,none,0.0,27287.0,,,,,,,,,,,,,,,,,,,
GOLDEN NUGGET,Monthly,1,2020,2020-01,NJ,goldennuggettcasino,BetAmerica,none,431643.0,116266.0,,,,,,,,,,,,,,,,,,,
GOLDEN NUGGET,Monthly,7,2019,2019-07,NJ,goldennuggettcasino,BetAmerica,none,127349.0,96373.0,,,,,,,,,,,,,,,,,,,
GOLDEN NUGGET,Monthly,7,2020,2020-07,NJ,goldennuggettcasino,BetAmerica,none,85028.0,13436.0,,,,,,,,,,,,,,,,,,,
GOLDEN NUGGET,Monthly,6,2019,2019-06,NJ,goldennuggettcasino,BetAmerica,none,37515.0,115428.0,,,,,,,,,,,,,,,,,,,
GOLDEN NUGGET,Monthly,6,2020,2020-06,NJ,goldennuggettcasino,BetAmerica,none,66533.0,0.0,,,,,,,,,,,,,,,,,,,
GOLDEN NUGGET,Monthly,3,2019,2019-03,NJ,goldennuggettcasino,BetAmerica,none,98120.0,93755.0,,,,,,,,,,,,,,,,,,,
GOLDEN NUGGET,Monthly,3,2020,2020-03,NJ,goldennuggettcasino,BetAmerica,none,143209.0,-10348.0,,,,,,,,,,,,,,,,,,,
GOLDEN NUGGET,Monthly,5,2019,2019-05,NJ,goldennuggettcasino,BetAmerica,none,-16957.0,46688.0,,,,,,,,,,,,,,,,,,,
GOLDEN NUGGET,Monthly,5,2020,2020-05,NJ,goldennuggettcasino,BetAmerica,none,54433.0,0.0,,,,,,,,,,,,,,,,,,,
GOLDEN NUGGET,Monthly,11,2018,2018-11,NJ,goldennuggettcasino,BetAmerica,none,0.0,130874.0,,,,,,,,,,,,,,,,,,,
GOLDEN NUGGET,Monthly,11,2019,2019-11,NJ,goldennuggettcasino,BetAmerica,none,163878.0,91695.0,,,,,,,,,,,,,,,,,,,
GOLDEN NUGGET,Monthly,11,2020,2020-11,NJ,goldennuggettcasino,BetAmerica,none,199667.0,170096.0,,,,,,,,,,,,,,,,,,,
GOLDEN NUGGET,Monthly,10,2018,2018-10,NJ,goldennuggettcasino,BetAmerica,none,151446.0,46109.0,,,,,,,,,,,,,,,,,,,
GOLDEN NUGGET,Monthly,10,2019,2019-10,NJ,goldennuggettcasino,BetAmerica,none,359216.0,176890.0,,,,,,,,,,,,,,,,,,,
GOLDEN NUGGET,Monthly,10,2020,2020-10,NJ,goldennuggettcasino,BetAmerica,none,-109670.0,148808.0,,,,,,,,,,,,,,,,,,,
GOLDEN NUGGET,Monthly,9,2018,2018-09,NJ,goldennuggettcasino,BetAmerica,none,619030.0,499414.0,,,,,,,,,,,,,,,,,,,
GOLDEN NUGGET,Monthly,9,2019,2019-09,NJ,goldennuggettcasino,BetAmerica,none,336740.0,150698.0,,,,,,,,,,,,,,,,,,,
GOLDEN NUGGET,Monthly,9,2020,2020-09,NJ,goldennuggettcasino,BetAmerica,none,168391.0,-10681.0,,,,,,,,,,,,,,,,,,,
HARD ROCK ATLANTIC CITY,Monthly,4,2019,2019-04,NJ,hardrock,bet365,Unibet,81613.0,49137.0,,,,,,,,,,,,,,,,,,,
HARD ROCK ATLANTIC CITY,Monthly,4,2020,2020-04,NJ,hardrock,bet365,Unibet,43892.0,0.0,,,,,,,,,,,,,,,,,,,
HARD ROCK ATLANTIC CITY,Monthly,8,2019,2019-08,NJ,hardrock,bet365,Unibet,106487.0,182995.0,,,,,,,,,,,,,,,,,,,
HARD ROCK ATLANTIC CITY,Monthly,8,2020,2020-08,NJ,hardrock,bet365,Unibet,530136.0,45003.0,,,,,,,,,,,,,,,,,,,
HARD ROCK ATLANTIC CITY,Monthly,12,2019,2019-12,NJ,hardrock,bet365,Unibet,-294442.0,-51182.0,,,,,,,,,,,,,,,,,,,
HARD ROCK ATLANTIC CITY,Monthly,2,2019,2019-02,NJ,hardrock,bet365,Unibet,18970.0,103615.0,,,,,,,,,,,,,,,,,,,
HARD ROCK ATLANTIC CITY,Monthly,2,2020,2020-02,NJ,hardrock,bet365,Unibet,96397.0,19294.0,,,,,,,,,,,,,,,,,,,
HARD ROCK ATLANTIC CITY,Monthly,1,2019,2019-01,NJ,hardrock,bet365,Unibet,25235.0,0.0,,,,,,,,,,,,,,,,,,,
HARD ROCK ATLANTIC CITY,Monthly,1,2020,2020-01,NJ,hardrock,bet365,Unibet,340933.0,-4467.0,,,,,,,,,,,,,,,,,,,
HARD ROCK ATLANTIC CITY,Monthly,7,2019,2019-07,NJ,hardrock,bet365,Unibet,24669.0,129322.0,,,,,,,,,,,,,,,,,,,
HARD ROCK ATLANTIC CITY,Monthly,7,2020,2020-07,NJ,hardrock,bet365,Unibet,838812.0,17546.0,,,,,,,,,,,,,,,,,,,
HARD ROCK ATLANTIC CITY,Monthly,6,2019,2019-06,NJ,hardrock,bet365,Unibet,-28698.0,24443.0,,,,,,,,,,,,,,,,,,,
HARD ROCK ATLANTIC CITY,Monthly,6,2020,2020-06,NJ,hardrock,bet365,Unibet,450589.0,0.0,,,,,,,,,,,,,,,,,,,
HARD ROCK ATLANTIC CITY,Monthly,3,2019,2019-03,NJ,hardrock,bet365,Unibet,16954.0,65300.0,,,,,,,,,,,,,,,,,,,
HARD ROCK ATLANTIC CITY,Monthly,3,2020,2020-03,NJ,hardrock,bet365,Unibet,167314.0,-32854.0,,,,,,,,,,,,,,,,,,,
HARD ROCK ATLANTIC CITY,Monthly,5,2019,2019-05,NJ,hardrock,bet365,Unibet,-39064.0,135167.0,,,,,,,,,,,,,,,,,,,
HARD ROCK ATLANTIC CITY,Monthly,5,2020,2020-05,NJ,hardrock,bet365,Unibet,230004.0,0.0,,,,,,,,,,,,,,,,,,,
HARD ROCK ATLANTIC CITY,Monthly,11,2019,2019-11,NJ,hardrock,bet365,Unibet,517267.0,19840.0,,,,,,,,,,,,,,,,,,,
HARD ROCK ATLANTIC CITY,Monthly,11,2020,2020-11,NJ,hardrock,bet365,Unibet,363099.0,55417.0,,,,,,,,,,,,,,,,,,,
HARD ROCK ATLANTIC CITY,Monthly,10,2019,2019-10,NJ,hardrock,bet365,Unibet,1841732.0,123616.0,,,,,,,,,,,,,,,,,,,
HARD ROCK ATLANTIC CITY,Monthly,10,2020,2020-10,NJ,hardrock,bet365,Unibet,1147667.0,70229.0,,,,,,,,,,,,,,,,,,,
HARD ROCK ATLANTIC CITY,Monthly,9,2019,2019-09,NJ,hardrock,bet365,Unibet,250051.0,231150.0,,,,,,,,,,,,,,,,,,,
HARD ROCK ATLANTIC CITY,Monthly,9,2020,2020-09,NJ,hardrock,bet365,Unibet,947986.0,105957.0,,,,,,,,,,,,,,,,,,,
HARRAH'S ATLANTIC CITY OPERATING,Monthly,4,2019,2019-04,NJ,none,none,none,0.0,73542.0,,,,,,,,,,,,,,,,,,,
HARRAH'S ATLANTIC CITY OPERATING,Monthly,4,2020,2020-04,NJ,none,none,none,0.0,0.0,,,,,,,,,,,,,,,,,,,
HARRAH'S ATLANTIC CITY OPERATING,Monthly,8,2018,2018-08,NJ,none,none,none,0.0,310117.66666666674,,,,,,,,,,,,,,,,,,,
HARRAH'S ATLANTIC CITY OPERATING,Monthly,8,2019,2019-08,NJ,none,none,none,0.0,155715.0,,,,,,,,,,,,,,,,,,,
HARRAH'S ATLANTIC CITY OPERATING,Monthly,8,2020,2020-08,NJ,none,none,none,0.0,-37197.0,,,,,,,,,,,,,,,,,,,
HARRAH'S ATLANTIC CITY OPERATING,Monthly,12,2018,2018-12,NJ,none,none,none,348008.66666666674,348531.33333333326,,,,,,,,,,,,,,,,,,,
HARRAH'S ATLANTIC CITY OPERATING,Monthly,12,2019,2019-12,NJ,none,none,none,0.0,-107646.0,,,,,,,,,,,,,,,,,,,
HARRAH'S ATLANTIC CITY OPERATING,Monthly,2,2019,2019-02,NJ,none,none,none,342232.33333333326,-77808.0,,,,,,,,,,,,,,,,,,,
HARRAH'S ATLANTIC CITY OPERATING,Monthly,2,2020,2020-02,NJ,none,none,none,0.0,41649.0,,,,,,,,,,,,,,,,,,,
HARRAH'S ATLANTIC CITY OPERATING,Monthly,1,2019,2019-01,NJ,none,none,none,428525.33333333326,82988.0,,,,,,,,,,,,,,,,,,,
HARRAH'S ATLANTIC CITY OPERATING,Monthly,1,2020,2020-01,NJ,none,none,none,981839.0,242396.5,,,,,,,,,,,,,,,,,,,
HARRAH'S ATLANTIC CITY OPERATING,Monthly,7,2019,2019-07,NJ,none,none,none,215318.66666666663,199826.66666666663,,,,,,,,,,,,,,,,,,,
HARRAH'S ATLANTIC CITY OPERATING,Monthly,7,2020,2020-07,NJ,none,none,none,0.0,-76393.0,,,,,,,,,,,,,,,,,,,
HARRAH'S ATLANTIC CITY OPERATING,Monthly,6,2019,2019-06,NJ,none,none,none,0.0,328357.33333333326,,,,,,,,,,,,,,,,,,,
HARRAH'S ATLANTIC CITY OPERATING,Monthly,6,2020,2020-06,NJ,none,none,none,0.0,-2109.0,,,,,,,,,,,,,,,,,,,
HARRAH'S ATLANTIC CITY OPERATING,Monthly,3,2019,2019-03,NJ,none,none,none,708002.0,334710.0,,,,,,,,,,,,,,,,,,,
HARRAH'S ATLANTIC CITY OPERATING,Monthly,3,2020,2020-03,NJ,none,none,none,0.0,-39058.0,,,,,,,,,,,,,,,,,,,
HARRAH'S ATLANTIC CITY OPERATING,Monthly,5,2019,2019-05,NJ,none,none,none,0.0,67115.0,,,,,,,,,,,,,,,,,,,
HARRAH'S ATLANTIC CITY OPERATING,Monthly,5,2020,2020-05,NJ,none,none,none,0.0,-16201.0,,,,,,,,,,,,,,,,,,,
HARRAH'S ATLANTIC CITY OPERATING,Monthly,11,2018,2018-11,NJ,none,none,none,305310.0,647604.6666666665,,,,,,,,,,,,,,,,,,,
HARRAH'S ATLANTIC CITY OPERATING,Monthly,11,2019,2019-11,NJ,none,none,none,15.0,22568.0,,,,,,,,,,,,,,,,,,,
HARRAH'S ATLANTIC CITY OPERATING,Monthly,11,2020,2020-11,NJ,none,none,none,,28047.0,,,,,,,,,,,,,,,,,,,
HARRAH'S ATLANTIC CITY OPERATING,Monthly,10,2018,2018-10,NJ,none,none,none,128547.0,213437.66666666663,,,,,,,,,,,,,,,,,,,
HARRAH'S ATLANTIC CITY OPERATING,Monthly,10,2019,2019-10,NJ,none,none,none,0.0,92449.0,,,,,,,,,,,,,,,,,,,
HARRAH'S ATLANTIC CITY OPERATING,Monthly,10,2020,2020-10,NJ,none,none,none,,105125.0,,,,,,,,,,,,,,,,,,,
