name,Line_Item,figures,Period_Type,Period,Year,Report,State,url_1,index1,figure_type
HOLLYWOOD CASINO,Gross Revenue (Taxable),-150053,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Barstool,1986,Total Sports Wagering
HOLLYWOOD CASINO,State Tax Due (34%),-51018,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Barstool,1987,Total Sports Wagering
HOLLYWOOD CASINO,Local Share Assessment (2%),-3001,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Barstool,1988,Total Sports Wagering
HOLLYWOOD CASINO,Retail Sports Wagering,,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Barstool,1989,not_figure
HOLLYWOOD CASINO,Handle*,2141897,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Barstool,1990,Retail Sports Wagering
HOLLYWOOD CASINO,Gross Revenue (Taxable),-150053,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Barstool,1991,Retail Sports Wagering
HOLLYWOOD CASINO,State Tax Due (34%),-51018,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Barstool,1992,Retail Sports Wagering
HOLLYWOOD CASINO,Local Share Assessment (2%),-3001,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Barstool,1993,Retail Sports Wagering
HOLLYWOOD CASINO,Online Sports Wagering,,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Barstool,1994,not_figure
HOLLYWOOD CASINO,Handle*,0,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Barstool,1995,Online Sports Wagering
HOLLYWOOD CASINO,Revenue,0,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Barstool,1996,Online Sports Wagering
HOLLYWOOD CASINO,Promotional Credits,0,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Barstool,1997,Online Sports Wagering
HOLLYWOOD CASINO,Gross Revenue (Taxable),0,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Barstool,1998,Online Sports Wagering
HOLLYWOOD CASINO,State Tax Due (34%),0,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Barstool,1999,Online Sports Wagering
HOLLYWOOD CASINO,Local Share Assessment (2%),0,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Barstool,2000,Online Sports Wagering
HOLLYWOOD CASINO,,,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Barstool,2001,not_figure
HOLLYWOOD CASINO,,,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Barstool,2002,not_figure
RIVERS - PITTSBURGH,RIVERS - PITTSBURGH,,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,BetRivers,2003,not_figure
RIVERS - PITTSBURGH,Total Sports Wagering,,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,BetRivers,2004,not_figure
RIVERS - PITTSBURGH,Handle*,24887812,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,BetRivers,2005,Total Sports Wagering
RIVERS - PITTSBURGH,Revenue,1206904,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,BetRivers,2006,Total Sports Wagering
RIVERS - PITTSBURGH,Promotional Credits,397046,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,BetRivers,2007,Total Sports Wagering
RIVERS - PITTSBURGH,Gross Revenue (Taxable),809858,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,BetRivers,2008,Total Sports Wagering
RIVERS - PITTSBURGH,State Tax Due (34%),275352,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,BetRivers,2009,Total Sports Wagering
RIVERS - PITTSBURGH,Local Share Assessment (2%),16197,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,BetRivers,2010,Total Sports Wagering
RIVERS - PITTSBURGH,Retail Sports Wagering,,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,BetRivers,2011,not_figure
RIVERS - PITTSBURGH,Handle*,6001869,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,BetRivers,2012,Retail Sports Wagering
RIVERS - PITTSBURGH,Gross Revenue (Taxable),129344,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,BetRivers,2013,Retail Sports Wagering
RIVERS - PITTSBURGH,State Tax Due (34%),43977,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,BetRivers,2014,Retail Sports Wagering
RIVERS - PITTSBURGH,Local Share Assessment (2%),2587,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,BetRivers,2015,Retail Sports Wagering
RIVERS - PITTSBURGH,Online Sports Wagering,,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,BetRivers,2016,not_figure
RIVERS - PITTSBURGH,Handle*,18885943,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,BetRivers,2017,Online Sports Wagering
RIVERS - PITTSBURGH,Revenue,1077561,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,BetRivers,2018,Online Sports Wagering
RIVERS - PITTSBURGH,Promotional Credits,397046,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,BetRivers,2019,Online Sports Wagering
RIVERS - PITTSBURGH,Gross Revenue (Taxable),680514,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,BetRivers,2020,Online Sports Wagering
RIVERS - PITTSBURGH,State Tax Due (34%),231375,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,BetRivers,2021,Online Sports Wagering
RIVERS - PITTSBURGH,Local Share Assessment (2%),13610,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,BetRivers,2022,Online Sports Wagering
RIVERS - PITTSBURGH,,,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,BetRivers,2023,not_figure
RIVERS - PITTSBURGH,,,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,BetRivers,2024,not_figure
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,SugarHouse,2025,not_figure
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),Total Sports Wagering,,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,SugarHouse,2026,not_figure
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),Handle*,31900121,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,SugarHouse,2027,Total Sports Wagering
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),Revenue,1520297,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,SugarHouse,2028,Total Sports Wagering
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),Promotional Credits,351940,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,SugarHouse,2029,Total Sports Wagering
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),Gross Revenue (Taxable),1168358,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,SugarHouse,2030,Total Sports Wagering
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),State Tax Due (34%),397242,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,SugarHouse,2031,Total Sports Wagering
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),Local Share Assessment (2%),23367,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,SugarHouse,2032,Total Sports Wagering
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),Retail Sports Wagering,,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,SugarHouse,2033,not_figure
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),Handle*,7151650,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,SugarHouse,2034,Retail Sports Wagering
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),Gross Revenue (Taxable),383793,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,SugarHouse,2035,Retail Sports Wagering
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),State Tax Due (34%) ,130489,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,SugarHouse,2036,Retail Sports Wagering
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),Local Share Assessment (2%),7676,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,SugarHouse,2037,Retail Sports Wagering
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),Online Sports Wagering,,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,SugarHouse,2038,not_figure
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),Handle*,24748470,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,SugarHouse,2039,Online Sports Wagering
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),Revenue,1136505,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,SugarHouse,2040,Online Sports Wagering
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),Promotional Credits,351940,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,SugarHouse,2041,Online Sports Wagering
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),Gross Revenue (Taxable),784565,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,SugarHouse,2042,Online Sports Wagering
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),State Tax Due (34%) ,266752,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,SugarHouse,2043,Online Sports Wagering
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),Local Share Assessment (2%),15691,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,SugarHouse,2044,Online Sports Wagering
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),,,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,SugarHouse,2045,not_figure
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),,,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,SugarHouse,2046,not_figure
PARX CASINO,PARX CASINO,,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Parx,2047,not_figure
PARX CASINO,Total Sports Wagering,,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Parx,2048,not_figure
PARX CASINO,Handle*,25749773,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Parx,2049,Total Sports Wagering
PARX CASINO,Revenue,1268843,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Parx,2050,Total Sports Wagering
PARX CASINO,Promotional Credits,322795,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Parx,2051,Total Sports Wagering
PARX CASINO,Gross Revenue (Taxable),946048,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Parx,2052,Total Sports Wagering
PARX CASINO,State Tax Due (34%),321656,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Parx,2053,Total Sports Wagering
PARX CASINO,Local Share Assessment (2%),18921,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Parx,2054,Total Sports Wagering
PARX CASINO,Retail Sports Wagering,,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Parx,2055,not_figure
PARX CASINO,Handle*,5876224,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Parx,2056,Retail Sports Wagering
PARX CASINO,Gross Revenue (Taxable),127231,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Parx,2057,Retail Sports Wagering
PARX CASINO,State Tax Due (34%) ,43259,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Parx,2058,Retail Sports Wagering
PARX CASINO,Local Share Assessment (2%),2545,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Parx,2059,Retail Sports Wagering
PARX CASINO,Online Sports Wagering,,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Parx,2060,not_figure
PARX CASINO,Handle*,19873550,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Parx,2061,Online Sports Wagering
PARX CASINO,Revenue,1141611,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Parx,2062,Online Sports Wagering
PARX CASINO,Promotional Credits,322795,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Parx,2063,Online Sports Wagering
PARX CASINO,Gross Revenue (Taxable),818817,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Parx,2064,Online Sports Wagering
PARX CASINO,State Tax Due (34%) ,278398,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Parx,2065,Online Sports Wagering
PARX CASINO,Local Share Assessment (2%),16376,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Parx,2066,Online Sports Wagering
PARX CASINO,,,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Parx,2067,not_figure
PARX CASINO,,,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Parx,2068,not_figure
SOUTH PHILADELPHIA RACE AND SPORTSBOOK,SOUTH PHILADELPHIA RACE AND SPORTSBOOK,,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,none,2069,not_figure
SOUTH PHILADELPHIA RACE AND SPORTSBOOK,Total Sports Wagering,,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,none,2070,not_figure
SOUTH PHILADELPHIA RACE AND SPORTSBOOK,Handle*,2742245,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,none,2071,Total Sports Wagering
SOUTH PHILADELPHIA RACE AND SPORTSBOOK,Revenue,181236,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,none,2072,Total Sports Wagering
SOUTH PHILADELPHIA RACE AND SPORTSBOOK,Promotional Credits,0,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,none,2073,Total Sports Wagering
SOUTH PHILADELPHIA RACE AND SPORTSBOOK,Gross Revenue (Taxable),181236,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,none,2074,Total Sports Wagering
SOUTH PHILADELPHIA RACE AND SPORTSBOOK,State Tax Due (34%),61620,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,none,2075,Total Sports Wagering
SOUTH PHILADELPHIA RACE AND SPORTSBOOK,Local Share Assessment (2%),3625,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,none,2076,Total Sports Wagering
SOUTH PHILADELPHIA RACE AND SPORTSBOOK,Retail Sports Wagering,,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,none,2077,not_figure
SOUTH PHILADELPHIA RACE AND SPORTSBOOK,Handle*,2742245,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,none,2078,Retail Sports Wagering
SOUTH PHILADELPHIA RACE AND SPORTSBOOK,Gross Revenue (Taxable),181236,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,none,2079,Retail Sports Wagering
SOUTH PHILADELPHIA RACE AND SPORTSBOOK,State Tax Due (34%) ,61620,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,none,2080,Retail Sports Wagering
SOUTH PHILADELPHIA RACE AND SPORTSBOOK,Local Share Assessment (2%),3625,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,none,2081,Retail Sports Wagering
SOUTH PHILADELPHIA RACE AND SPORTSBOOK,Online Sports Wagering,,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,none,2082,not_figure
SOUTH PHILADELPHIA RACE AND SPORTSBOOK,Handle*,0,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,none,2083,Online Sports Wagering
SOUTH PHILADELPHIA RACE AND SPORTSBOOK,Revenue,0,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,none,2084,Online Sports Wagering
SOUTH PHILADELPHIA RACE AND SPORTSBOOK,Promotional Credits,0,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,none,2085,Online Sports Wagering
SOUTH PHILADELPHIA RACE AND SPORTSBOOK,Gross Revenue (Taxable),0,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,none,2086,Online Sports Wagering
SOUTH PHILADELPHIA RACE AND SPORTSBOOK,State Tax Due (34%) ,0,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,none,2087,Online Sports Wagering
SOUTH PHILADELPHIA RACE AND SPORTSBOOK,Local Share Assessment (2%),0,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,none,2088,Online Sports Wagering
SOUTH PHILADELPHIA RACE AND SPORTSBOOK,,,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,none,2089,not_figure
SOUTH PHILADELPHIA RACE AND SPORTSBOOK,,,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,none,2090,not_figure
HARRAH'S,HARRAH'S,,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Caesars,2091,not_figure
HARRAH'S,Total Sports Wagering,,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Caesars,2092,not_figure
HARRAH'S,Handle*,2911391,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Caesars,2093,Total Sports Wagering
HARRAH'S,Revenue,-64494,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Caesars,2094,Total Sports Wagering
HARRAH'S,Promotional Credits,0,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Caesars,2095,Total Sports Wagering
HARRAH'S,Gross Revenue (Taxable),-64494,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Caesars,2096,Total Sports Wagering
HARRAH'S,State Tax Due (34%),-21928,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Caesars,2097,Total Sports Wagering
HARRAH'S,Local Share Assessment (2%),-1290,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Caesars,2098,Total Sports Wagering
HARRAH'S,Retail Sports Wagering,,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Caesars,2099,not_figure
HARRAH'S,Handle*,2911391,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Caesars,2100,Retail Sports Wagering
HARRAH'S,Gross Revenue (Taxable),-64494,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Caesars,2101,Retail Sports Wagering
HARRAH'S,State Tax Due (34%) ,-21928,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Caesars,2102,Retail Sports Wagering
HARRAH'S,Local Share Assessment (2%),-1290,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Caesars,2103,Retail Sports Wagering
HARRAH'S,Online Sports Wagering,,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Caesars,2104,not_figure
HARRAH'S,Handle*,0,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Caesars,2105,Online Sports Wagering
HARRAH'S,Revenue,0,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Caesars,2106,Online Sports Wagering
HARRAH'S,Promotional Credits,0,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Caesars,2107,Online Sports Wagering
HARRAH'S,Gross Revenue (Taxable),0,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Caesars,2108,Online Sports Wagering
HARRAH'S,State Tax Due (34%) ,0,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Caesars,2109,Online Sports Wagering
HARRAH'S,Local Share Assessment (2%),0,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Caesars,2110,Online Sports Wagering
HARRAH'S,,,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Caesars,2111,not_figure
HARRAH'S,,,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Caesars,2112,not_figure
VALLEY FORGE CASINO,VALLEY FORGE CASINO,,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Valley Forge-FanDuel,2113,not_figure
VALLEY FORGE CASINO,Total Sports Wagering,,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Valley Forge-FanDuel,2114,not_figure
VALLEY FORGE CASINO,Handle*,140970569,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Valley Forge-FanDuel,2115,Total Sports Wagering
VALLEY FORGE CASINO,Revenue,2728488,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Valley Forge-FanDuel,2116,Total Sports Wagering
VALLEY FORGE CASINO,Promotional Credits,2657713,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Valley Forge-FanDuel,2117,Total Sports Wagering
VALLEY FORGE CASINO,Gross Revenue (Taxable),70774,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Valley Forge-FanDuel,2118,Total Sports Wagering
VALLEY FORGE CASINO,State Tax Due (34%),24063,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Valley Forge-FanDuel,2119,Total Sports Wagering
VALLEY FORGE CASINO,Local Share Assessment (2%),1415,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Valley Forge-FanDuel,2120,Total Sports Wagering
VALLEY FORGE CASINO,Retail Sports Wagering,,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Valley Forge-FanDuel,2121,not_figure
VALLEY FORGE CASINO,Handle*,2510136,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Valley Forge-FanDuel,2122,Retail Sports Wagering
VALLEY FORGE CASINO,Gross Revenue (Taxable),-75306,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Valley Forge-FanDuel,2123,Retail Sports Wagering
VALLEY FORGE CASINO,State Tax Due (34%) ,-25604,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Valley Forge-FanDuel,2124,Retail Sports Wagering
VALLEY FORGE CASINO,Local Share Assessment (2%),-1506,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Valley Forge-FanDuel,2125,Retail Sports Wagering
VALLEY FORGE CASINO,Online Sports Wagering,,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Valley Forge-FanDuel,2126,not_figure
VALLEY FORGE CASINO,Handle*,138460432,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Valley Forge-FanDuel,2127,Online Sports Wagering
VALLEY FORGE CASINO,Revenue,2803793,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Valley Forge-FanDuel,2128,Online Sports Wagering
VALLEY FORGE CASINO,Promotional Credits,2657713,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Valley Forge-FanDuel,2129,Online Sports Wagering
VALLEY FORGE CASINO,Gross Revenue (Taxable),146080,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Valley Forge-FanDuel,2130,Online Sports Wagering
VALLEY FORGE CASINO,State Tax Due (34%) ,49667,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Valley Forge-FanDuel,2131,Online Sports Wagering
VALLEY FORGE CASINO,Local Share Assessment (2%),2922,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Valley Forge-FanDuel,2132,Online Sports Wagering
VALLEY FORGE CASINO,,,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Valley Forge-FanDuel,2133,not_figure
VALLEY FORGE CASINO,,,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Valley Forge-FanDuel,2134,not_figure
OAKS RACE AND SPORTSBOOK,OAKS RACE AND SPORTSBOOK,,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,none,2135,not_figure
OAKS RACE AND SPORTSBOOK,Total Sports Wagering,,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,none,2136,not_figure
OAKS RACE AND SPORTSBOOK,Handle*,856374,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,none,2137,Total Sports Wagering
OAKS RACE AND SPORTSBOOK,Revenue,17529,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,none,2138,Total Sports Wagering
OAKS RACE AND SPORTSBOOK,Promotional Credits,0,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,none,2139,Total Sports Wagering
OAKS RACE AND SPORTSBOOK,Gross Revenue (Taxable),17529,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,none,2140,Total Sports Wagering
OAKS RACE AND SPORTSBOOK,State Tax Due (34%),5960,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,none,2141,Total Sports Wagering
OAKS RACE AND SPORTSBOOK,Local Share Assessment (2%),351,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,none,2142,Total Sports Wagering
OAKS RACE AND SPORTSBOOK,Retail Sports Wagering,,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,none,2143,not_figure
OAKS RACE AND SPORTSBOOK,Handle*,856374,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,none,2144,Retail Sports Wagering
OAKS RACE AND SPORTSBOOK,Gross Revenue (Taxable),17529,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,none,2145,Retail Sports Wagering
OAKS RACE AND SPORTSBOOK,State Tax Due (34%) ,5960,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,none,2146,Retail Sports Wagering
OAKS RACE AND SPORTSBOOK,Local Share Assessment (2%),351,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,none,2147,Retail Sports Wagering
OAKS RACE AND SPORTSBOOK,Online Sports Wagering,,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,none,2148,not_figure
OAKS RACE AND SPORTSBOOK,Handle*,0,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,none,2149,Online Sports Wagering
OAKS RACE AND SPORTSBOOK,Revenue,0,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,none,2150,Online Sports Wagering
OAKS RACE AND SPORTSBOOK,Promotional Credits,0,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,none,2151,Online Sports Wagering
OAKS RACE AND SPORTSBOOK,Gross Revenue (Taxable),0,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,none,2152,Online Sports Wagering
OAKS RACE AND SPORTSBOOK,State Tax Due (34%) ,0,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,none,2153,Online Sports Wagering
OAKS RACE AND SPORTSBOOK,Local Share Assessment (2%),0,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,none,2154,Online Sports Wagering
OAKS RACE AND SPORTSBOOK,,,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,none,2155,not_figure
OAKS RACE AND SPORTSBOOK,,,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,none,2156,not_figure
PRESQUE ISLE,PRESQUE ISLE,,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Presque Isle-BetAmerica,2157,not_figure
PRESQUE ISLE,Total Sports Wagering,,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Presque Isle-BetAmerica,2158,not_figure
PRESQUE ISLE,Handle*,3145194,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Presque Isle-BetAmerica,2159,Total Sports Wagering
PRESQUE ISLE,Revenue,50123,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Presque Isle-BetAmerica,2160,Total Sports Wagering
PRESQUE ISLE,Promotional Credits,0,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Presque Isle-BetAmerica,2161,Total Sports Wagering
PRESQUE ISLE,Gross Revenue (Taxable),50123,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Presque Isle-BetAmerica,2162,Total Sports Wagering
PRESQUE ISLE,State Tax Due (34%),17042,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Presque Isle-BetAmerica,2163,Total Sports Wagering
PRESQUE ISLE,Local Share Assessment (2%),1002,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Presque Isle-BetAmerica,2164,Total Sports Wagering
PRESQUE ISLE,Retail Sports Wagering,,Monthly,Feb,2020,MONTHLY Sports Wagering Report,PA,Presque Isle-BetAmerica,2165,not_figure
